model_origin,round,condition,scenario,original_execution_status,original_semantic_score_6,original_file,specification_file,structured_prompt_file,repaired_file,repair_model,repair_attempt,stateless,temperature,seed,num_ctx,num_predict,elapsed_seconds_client,prompt_eval_count,eval_count,total_duration_ns,prompt_eval_duration_ns,eval_duration_ns,done_reason,original_sha256,repair_prompt_sha256,raw_response_sha256,repaired_sha256,original_lines,repaired_lines,lines_added,lines_deleted,line_similarity_ratio,collection_status,collection_returncode,collection_seconds,execution_status_after_repair,execution_seconds_client,playwright_duration_ms,failure_message_after_repair,failure_class_after_repair,semantic_total_after_repair,semantic_classification_after_repair,successful_repair
qwen2.5-coder:7b,qwen_old_14,baseline,suite_login_invalido,failed,5,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/baseline_playwright_locators_20260724_02/suite_login_invalido.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_login_invalido.txt,,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/baseline/suite_login_invalido/suite_login_invalido.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,15.042,584,194,15843817400,3848966000,11563453000,stop,6cd96b5e51be5846b4170db0f03bd9aeb8c66b7137a23a33a8d7fa06b031d857,943cdfe2ae444d0d79b3de9bc9e73d303aa3e7271a84e731c2c620ce9300ffdd,8a83849504d88e0699f53363792993ba19d3ad9cee5cf161174a98c484b0185b,1a8b5895a630212513e7fd5f76245c6c5409df0f282bd0ee682ef774db265df1,21,21,1,1,0.9524,collected,0,1.991,failed,16.114,12867.0,"TimeoutError: page.click: Timeout 10000ms exceeded.
Call log:
[2m  - waiting for locator('button[type=""submit""]')[22m
",locator_timeout,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,baseline,suite_login_valido,failed,4,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/baseline_playwright_locators_20260724_02/suite_login_valido.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_login_valido.txt,,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/baseline/suite_login_valido/suite_login_valido.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,15.025,579,193,15922396000,3875393000,11623640000,stop,6cc94af56fd5668335c0a21a161e9c62d6c8b2462167e49da4159a5643b762a0,8788573beaba367a3054d8840839a216ab8ae19a385f0440225358fd5e39cc7b,c5d616d37bdbdabeb3ded0fb243a151f87b37fe33bd053d3ab3f6c4ece160045,4a8521ddedbb8bab5546f3ce92a50a6334b9406ca5f9bc29284e64f6405b707e,19,19,1,1,0.9474,collected,0,2.035,failed,13.486,10043.0,"Error: [2mexpect([22m[31mlocator[39m[2m).[22mtoBeVisible[2m([22m[2m)[22m failed

Locator: locator('#logoutLink')
Expected: visible
Timeout: 7000ms
Error: element(s) not found

Call log:
[2m  - Expect ""toBeVisible"" with timeout 7000ms[22m
[2m  - waiting for locator('#logoutLink')[22m
",assertion_failure,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,baseline,suite_logout,failed,3,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/baseline_playwright_locators_20260724_02/suite_logout.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_logout.txt,,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/baseline/suite_logout/suite_logout.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,15.784,538,215,16839780500,3542882000,12859367000,stop,44ee5409db9d2ad352c0edfb2331efcf94c47382f525cb062935623413457a0d,fc7551741a662cc1d4de80dc701ae004f16d01306511a867c3ea52d30e8ad5eb,ba384d9c436b906998e7e7d34b179c7ef2d5e00d86b1a1816454f9b56b50f65e,176fc623632279328db72aa0a935aeb5fbd935485b35c9e9cd1aa37b251dab2b,22,22,7,7,0.6818,collected,0,2.132,failed,13.833,10287.0,"Error: [2mexpect([22m[31mlocator[39m[2m).[22mtoBeVisible[2m([22m[2m)[22m failed

Locator: locator('.account-information')
Expected: visible
Timeout: 7000ms
Error: element(s) not found

Call log:
[2m  - Expect ""toBeVisible"" with timeout 7000ms[22m
[2m  - waiting for locator('.account-information')[22m
",assertion_failure,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,baseline,suite_registro_usuario,failed,3,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/baseline_playwright_locators_20260724_02/suite_registro_usuario.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_registro_usuario.txt,,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/baseline/suite_registro_usuario/suite_registro_usuario.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,23.991,740,316,25862618200,5269582000,20174256000,stop,ca7a80763c24dce080e5cf71d789512aee2f3e055f6cea4f806bf9d6daff1a49,9f932b4b3392ce039b9603295b43cbc377fdce5e334a56f28ef1e3e596583bf8,5b9524e8a07cc2fcb3d7a3ccad471216f5adceb67af7fbf1a86ec35e0756c2f4,ca7a80763c24dce080e5cf71d789512aee2f3e055f6cea4f806bf9d6daff1a49,37,37,0,0,1.0,collected,0,2.056,failed,19.448,15975.0,"TimeoutError: page.fill: Timeout 10000ms exceeded.
Call log:
[2m  - waiting for locator('#Email')[22m
",locator_timeout,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,baseline,user_registration_book_purchase,failed,3,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/baseline_playwright_locators_20260724_02/user_registration_book_purchase.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/user_registration_book_purchase.txt,,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/baseline/user_registration_book_purchase/user_registration_book_purchase.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,30.049,1062,459,32480170900,1702819000,30236181000,stop,cf2a44590da5fff2f96694664e85b51bddb18f02ef4b8209df1d500a731f3a2c,5984a7007a381fd89c45f8c2c34b991fd43ed63d695e805bb7052ba3f02de9a8,91f81025da48856b80222810bd252150157d409c27b736faf6617d0c2ea5fcd2,cf2a44590da5fff2f96694664e85b51bddb18f02ef4b8209df1d500a731f3a2c,51,51,0,0,1.0,collected,0,2.039,failed,17.6,14059.0,"TimeoutError: page.click: Timeout 10000ms exceeded.
Call log:
[2m  - waiting for locator('button[type=""submit""]')[22m
",locator_timeout,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,structured_context,suite_adicionar_carrinho,failed,4,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/structured_context_playwright_locators_20260724_02/suite_adicionar_carrinho.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_adicionar_carrinho.txt,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_prompts_playwright_locators_20260724_02/suite_adicionar_carrinho.structured_context.prompt.md,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/structured_context/suite_adicionar_carrinho/suite_adicionar_carrinho.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,39.891,2047,355,43408632200,17860632000,25083157000,stop,d41c25e0d1b760958f6bb2863024eddb861854fae208f662c0a99c402c13568b,d659ab03682896ebbbfd7c4aa0a1f2231160b0ed7ca8e7ac6f8f6654d87259c1,b47e1e46cb005e93188489b6af25169ae73584bfb2e6d5c018c89275a9292c0e,d20e8668805c72feb51fc853b4f4eb0c79e54f419320c572a9ed5e3eea286f3f,26,31,5,0,0.9123,collected,0,2.019,failed,7.473,4173.0,"Error: [2mexpect([22m[31mlocator[39m[2m).[22mtoBeVisible[2m([22m[2m)[22m failed

Locator: locator('a[href*=\'blue-jeans\']')
Expected: visible
Error: strict mode violation: locator('a[href*=\'blue-jeans\']') resolved to 4 elements:
    1) <a href=""/blue-jeans"" title=""Show details for Blue Jeans"">…</a> aka getByRole('link', { name: 'Picture of Blue Jeans' })
    2) <a href=""/blue-jeans"">Blue Jeans</a> aka getByRole('link', { name: 'Blue Jeans', exact: true })
    3) <a href=""/tblue-jeans"" title=""Show details for TBlue Jeans"">…</a> aka getByRole('link', { name: 'Picture of TBlue Jeans' })
    4) <a href=""/tblue-jeans"">TBlue Jeans</a> aka getByRole('link', { name: 'TBlue Jeans', exact: true })

Call log:
[2m  - Expect ""toBeVisible"" with timeout 7000ms[22m
[2m  - waiting for locator('a[href*=\'blue-jeans\']')[22m
",selector_ambiguity,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,structured_context,suite_adicionar_wishlist,failed,4,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/structured_context_playwright_locators_20260724_02/suite_adicionar_wishlist.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_adicionar_wishlist.txt,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_prompts_playwright_locators_20260724_02/suite_adicionar_wishlist.structured_context.prompt.md,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/structured_context/suite_adicionar_wishlist/suite_adicionar_wishlist.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,40.626,2169,351,44216682000,18610079000,25067198000,stop,809a50edd8c7441fd0ee63c5869698f1f81545b8b18b2ef334f17042f45fec69,2d03c2bd1fae05144abc699a7ede71bb7042e52fef95c6995ff66e4a3bd6f289,395c36bd095628028b789da5189b4017b688c623c9c20c96c914a5cbc74e677f,23dfc41babe031d569753be9ef91b75f36d0cc3587b06cae871d13502b2242c7,28,29,3,2,0.9123,collected,0,1.98,failed,7.61,4253.0,"Error: locator.click: Error: strict mode violation: locator('[href=""/digital-slr-camera""]') resolved to 2 elements:
    1) <a href=""/digital-slr-camera"" title=""Show details for Digital SLR Camera 12.2 Mpixel"">…</a> aka getByRole('link', { name: 'Picture of Digital SLR Camera' })
    2) <a href=""/digital-slr-camera"">Digital SLR Camera 12.2 Mpixel</a> aka getByRole('link', { name: 'Digital SLR Camera 12.2 Mpixel', exact: true })

Call log:
[2m  - waiting for locator('[href=""/digital-slr-camera""]')[22m
",selector_ambiguity,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,structured_context,suite_busca_blue_jeans,failed,5,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/structured_context_playwright_locators_20260724_02/suite_busca_blue_jeans.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_busca_blue_jeans.txt,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_prompts_playwright_locators_20260724_02/suite_busca_blue_jeans.structured_context.prompt.md,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/structured_context/suite_busca_blue_jeans/suite_busca_blue_jeans.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,30.703,1756,262,33256565800,14636296000,18067293000,stop,814fe70702966dbbf36fa23207d4f1df7e594a8bc67e7600d5e9c0b8a317512d,03ecbc98700aeefca3ad52a8050cdca74fb279e5652da3f0533e2b982147505e,5a287ac872ba3abd0ec91e1720b387c932b860040a751ba260d3377138e9f5f5,814fe70702966dbbf36fa23207d4f1df7e594a8bc67e7600d5e9c0b8a317512d,22,22,0,0,1.0,collected,0,2.037,failed,14.593,11259.0,"Error: [2mexpect([22m[31mlocator[39m[2m).[22mtoContainText[2m([22m[32mexpected[39m[2m)[22m failed

Locator: locator('.product-list-item-name')
Expected substring: [32m""Blue Jeans""[39m
Timeout: 7000ms
Error: element(s) not found

Call log:
[2m  - Expect ""toContainText"" with timeout 7000ms[22m
[2m  - waiting for locator('.product-list-item-name')[22m
",assertion_failure,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,structured_context,suite_checkout_blue_jeans,failed,3,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/structured_context_playwright_locators_20260724_02/suite_checkout_blue_jeans.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_checkout_blue_jeans.txt,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_prompts_playwright_locators_20260724_02/suite_checkout_blue_jeans.structured_context.prompt.md,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/structured_context/suite_checkout_blue_jeans/suite_checkout_blue_jeans.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,100.458,2873,1076,110155554700,26425361000,83210394000,stop,c378309beab097e356c8499109f2bfc0e610111389dd50452a8486a94e64a418,146149a2e1a1ad21a538b5429f8dbea041464163b52be63475bf61a3bdd88577,ec663678592ad58c87065c6d6e590b23581a23ed6b538d722c7f387ae2c145af,95f6a6b4e03391e406df2ce064ab756adc06c9a1f17817add445a4f8633c1768,64,70,22,16,0.7164,collected,0,2.024,failed,15.24,11893.0,"Error: [2mexpect([22m[31mpage[39m[2m).[22mtoHaveURL[2m([22m[32mexpected[39m[2m)[22m failed

Expected: [32m""https://demowebshop.tricentis.com/[7mb[27mlue[7m-j[27means""[39m
Received: [31m""https://demowebshop.tricentis.com/[7msearch?q=B[27mlue[7m+J[27means""[39m
Timeout:  7000ms

Call log:
[2m  - Expect ""toHaveURL"" with timeout 7000ms[22m
[2m    17 × unexpected value ""https://demowebshop.tricentis.com/search?q=Blue+Jeans""[22m
",assertion_failure,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,structured_context,suite_configurar_desktop,failed,3,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/structured_context_playwright_locators_20260724_02/suite_configurar_desktop.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_configurar_desktop.txt,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_prompts_playwright_locators_20260724_02/suite_configurar_desktop.structured_context.prompt.md,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/structured_context/suite_configurar_desktop/suite_configurar_desktop.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,47.56,2089,452,51616202400,18454834000,32508573000,stop,2827350007cbed16d22a47f3a75d9fc1452cd9c299781613482c433df13bc3e8,93dff6fe568e55cf7c7eff6f39e385d4a85cb4d61acb50ded513f3c009dff45f,4a1cd9811a39d626dc93dfa84583949d39e3ef0990b52be32fb9c0ec3c707ab2,29f281659904cbb2dbb046b9fa2aaf037c19f8ec3f36d6604d15f6c2c100ab43,33,33,2,2,0.9394,collected,0,2.028,failed,18.336,14901.0,"TimeoutError: locator.click: Timeout 10000ms exceeded.
Call log:
[2m  - waiting for getByText('Fast', { exact: true })[22m
",locator_timeout,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,structured_context,suite_detalhes_fiction,failed,3,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/structured_context_playwright_locators_20260724_02/suite_detalhes_fiction.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_detalhes_fiction.txt,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_prompts_playwright_locators_20260724_02/suite_detalhes_fiction.structured_context.prompt.md,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/structured_context/suite_detalhes_fiction/suite_detalhes_fiction.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,32.874,1812,276,35545819000,16019878000,18989052000,stop,02e56a803a8eab706a15d4f006323a1a113089614eec6241677b1eeefb576821,7535037b92c69e09e0c6b8815d35886c137024da320e7782442b3558829d73e5,3119f3098b9f3c396cd14429833ce70f15a108e598a8a9d5d5bf2cb43da88a0b,a44cd4cee9e9cae7de2243713378c1b861ef2efc3178cf0d1f20d5d07c7cd517,25,25,2,2,0.92,collected,0,2.016,failed,7.506,4220.0,"Error: locator.click: Error: strict mode violation: locator('a[href*=\'fiction\']') resolved to 4 elements:
    1) <a href=""/fiction"" title=""Show details for Fiction"">…</a> aka getByRole('link', { name: 'Picture of Fiction', exact: true })
    2) <a href=""/fiction"">Fiction</a> aka getByRole('link', { name: 'Fiction', exact: true })
    3) <a href=""/fiction-ex"" title=""Show details for Fiction EX"">…</a> aka getByRole('link', { name: 'Picture of Fiction EX' })
    4) <a href=""/fiction-ex"">Fiction EX</a> aka getByRole('link', { name: 'Fiction EX', exact: true })

Call log:
[2m  - waiting for locator('a[href*=\'fiction\']')[22m
",selector_ambiguity,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,structured_context,suite_limpar_carrinho,failed,4,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/structured_context_playwright_locators_20260724_02/suite_limpar_carrinho.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_limpar_carrinho.txt,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_prompts_playwright_locators_20260724_02/suite_limpar_carrinho.structured_context.prompt.md,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/structured_context/suite_limpar_carrinho/suite_limpar_carrinho.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,30.766,1708,264,32785133700,14290386000,17963015000,stop,6947cf7bb477a643c4f46ef87960d6abe8c57c4a1974fa288a4bb1593336fafa,290870f757aa468ed0add664702a80cc1c8af7e7b93eea29bc460fa2e6a2e28e,24ea0b148ec6dacb14dc1c791b4a16309e337178eed3b70eba8a3dc1ceaaf7b2,6947cf7bb477a643c4f46ef87960d6abe8c57c4a1974fa288a4bb1593336fafa,22,22,0,0,1.0,collected,0,2.005,failed,17.578,14276.0,"TimeoutError: locator.click: Timeout 10000ms exceeded.
Call log:
[2m  - waiting for locator('[name=""removefromcart_1""]')[22m
",locator_timeout,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,structured_context,suite_limpar_wishlist,failed,0,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/structured_context_playwright_locators_20260724_02/suite_limpar_wishlist.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_limpar_wishlist.txt,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_prompts_playwright_locators_20260724_02/suite_limpar_wishlist.structured_context.prompt.md,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/structured_context/suite_limpar_wishlist/suite_limpar_wishlist.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,29.875,1646,266,32280072900,13683323000,18085187000,stop,8110a5ed52bc6a3716a19f99259bd13f765e20990d3499d3abeffd915c0c95a2,cb811da8cd890d1c54fb59bb1483e12fa387fab3c639c40c7b9b5d6e3b735445,9f4212c0bf5fb59ca7089ed2882d2aeb575685bc1749e5d9c95f1efed1910b97,e34bfd9e711d9c6c843872d530bf2fbe54c45ab06e2a261168f9507bde2c3880,24,24,1,1,0.9583,collected,0,2.004,failed,17.13,13841.0,"TimeoutError: locator.click: Timeout 10000ms exceeded.
Call log:
[2m  - waiting for locator('text=Camera').getByRole('button', { name: 'Remove from Wishlist' })[22m
",locator_timeout,,not_reviewed_execution_failed,False
qwen2.5-coder:7b,qwen_old_14,structured_context,suite_login_valido,failed,4,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_tests/structured_context_playwright_locators_20260724_02/suite_login_valido.spec.ts,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/specs/suite_login_valido.txt,/home/martinsspn/dissertacao_e2e_semantico/python_app/teste_prompt_e2e_semantico/generated_prompts_playwright_locators_20260724_02/suite_login_valido.structured_context.prompt.md,/home/martinsspn/dissertacao_e2e_semantico/python_app/avaliacao_prompts/repair_runs/qwen25coder_repair_20260728_01/qwen2-5-coder-7b/qwen_old_14/structured_context/suite_login_valido/suite_login_valido.spec.ts,qwen2.5-coder:7b,1,True,0,20260728,16384,4096,33.826,1859,283,36390324000,16346743000,19537073000,stop,2f3ce6b719a802cd95956f4d8072f33eeff3b34ce2109b23ec4aae31098b070c,17387bfbf9aa19211ff34d4bf3bfb37a0ae715c35cd7ed03bba8b5b25f2ea427,9ecae9fc6125f02c0eb2024b972ae253126f6112ccb6b75ecd3f98a7affed7bb,dea0fc50ff5baa5a10d5b7e028b1785fb0aeebf3a2eddb6a3450ad00377d388a,23,22,0,1,0.9778,collected,0,2.055,passed,8.467,5144.0,,passed,6,adequate,True
